terror,longitude,latitude
terror,44.352025,33.055044
terror,44.422116,33.324871
terror,45.375584,35.564049
terror,14.149982,11.050002
terror,126.156203,7.255222
terror,84.354205,23.755579
terror,35.297955,31.777369
terror,81.659273,18.391134
terror,42.493322,3.168621
terror,34.949297,32.453036
terror,35.264885,32.193264
terror,,
terror,8.852222,35.31825
terror,69.019532,34.000998
terror,63.014758,31.662674
terror,66.97232,24.964088
terror,67.12851,24.929493
terror,70.582114,32.889182
terror,33.803186,31.13205
terror,35.230524,31.782468
terror,121.124485,14.625483
terror,8.672433,49.398752
terror,35.21371,31.768319
terror,40.375192,0.003552
terror,122.367499,7.501849
terror,29.56415,0.750434
terror,29.449427,0.489389
terror,67.570921,28.415809
terror,29.045993,-0.791773
terror,29.44978,0.489734
terror,29.204876,-1.18916
terror,125.351822,8.97149
terror,44.352032,33.054977
terror,43.867993,33.858442
terror,44.223796,33.493936
terror,44.065671,33.291966
terror,43.9863,34.045419
terror,43.9863,34.045419
terror,43.493676,34.928787
terror,124.256747,7.220246
terror,42.491834,37.418748
terror,65.737175,31.628871
terror,81.242411,19.723535
terror,125.116732,7.100174
terror,20.066807,32.116462
terror,12.487348,32.791468
terror,30.7326,46.484583
terror,68.416328,33.545979
terror,68.681999,35.775196
terror,44.260892,33.23708
terror,43.282214,33.434251
terror,74.123996,15.299327
terror,71.846772,34.969009
terror,44.422414,33.324331
terror,43.493022,34.928892
terror,34.109635,31.217665
terror,34.240191,31.280267
terror,101.879767,6.084371
terror,101.70105,6.385399
terror,101.684059,6.422269
terror,101.684059,6.422269
terror,101.684059,6.422269
terror,101.63761,6.516347
terror,35.23688,31.780862
terror,35.232216,31.755888
terror,35.23426,31.755391
terror,35.21371,31.768319
terror,35.12453,32.016219
terror,72.437589,34.572287
terror,68.417397,33.545059
terror,74.803921,33.759364
terror,67.056885,24.894681
terror,71.498296,33.992547
terror,82.144164,26.773248
terror,65.135087,32.031266
terror,90.366743,22.699897
terror,-74.211035,11.240534
terror,34.990713,31.566698
terror,44.401628,33.34674
terror,44.458363,33.388708
terror,44.422244,33.325289
terror,44.507484,33.251411
terror,44.215425,34.057697
terror,43.471916,33.679431
terror,43.492919,34.929339
terror,44.422668,33.324867
terror,44.449882,33.223161
terror,43.164066,36.356491
terror,44.014433,34.033021
terror,44.422037,33.324454
terror,13.196133,11.826297
terror,13.196133,11.826297
terror,13.196133,11.826297
terror,65.001476,31.496295
terror,69.383108,33.706199
terror,36.298813,33.524913
terror,36.298813,33.524913
terror,16.58889,31.205069
terror,20.246645,32.085169
terror,35.236954,31.749712
terror,35.219499,31.789155
terror,34.870903,32.181371
terror,34.870903,32.181371
terror,35.119773,32.809144
terror,35.24175,32.677811
terror,71.127397,34.91093
terror,44.8203,43.40517
terror,-4.338905,20.129129
terror,-4.338905,20.129129
terror,43.300358,33.416414
terror,23.955719,13.965025
terror,13.07441,55.634501
terror,69.232716,34.934885
terror,29.362929,-3.352977
terror,29.366685,-3.381142
terror,,
terror,81.318646,18.245703
terror,,
terror,35.115625,31.529326
terror,95.362715,5.397895
terror,97.87216,2.358946
terror,97.863914,2.351637
terror,84.016629,25.065947
terror,84.435647,24.656056
terror,84.999431,24.795452
terror,20.24503,32.08641
terror,70.648447,30.705992
terror,44.460652,33.389934
terror,44.330752,33.333366
terror,44.372846,33.665295
terror,74.254614,34.526179
terror,6.242905,7.561418
terror,64.47316,32.397381
terror,64.431892,32.400023
terror,69.233797,34.933848
terror,65.343887,36.199122
terror,69.871408,33.305898
terror,64.566027,31.823696
terror,68.647247,32.937172
terror,33.803186,31.13205
terror,45.563126,4.211866
terror,44.907234,1.798824
terror,37.749133,48.136596
terror,39.845213,48.855146
terror,35.203135,31.789044
terror,35.230424,31.781722
terror,29.913424,31.191675
terror,29.917284,31.201967
terror,69.649329,34.854765
terror,43.375591,38.500718
terror,41.753893,38.946189
terror,22.819394,4.737417
terror,81.659273,18.391134
terror,-7.796532,53.727609
terror,45.380221,13.128436
terror,20.067019,32.117288
terror,44.253129,33.079035
terror,44.583357,33.100077
terror,43.500912,35.015777
terror,42.723197,33.815063
terror,43.502299,35.011756
terror,44.352032,33.054977
terror,44.262004,33.537013
terror,13.236847,11.796639
terror,14.518024,11.948538
terror,69.113415,34.51195
terror,82.320771,18.972262
terror,-5.945716,54.61904
terror,44.768638,1.717419
terror,34.109635,31.217665
terror,20.066668,32.11625
terror,20.066522,32.116369
terror,20.164116,32.076625
terror,20.083678,32.065676
terror,45.500733,2.77986
terror,45.500644,2.77986
terror,62.137983,33.308899
terror,62.137983,33.308899
terror,39.490367,48.640984
terror,94.04658,24.931451
terror,39.307815,48.574041
terror,43.719039,34.523545
terror,43.298471,33.419822
terror,71.427747,34.771902
terror,84.61128,23.948569
terror,84.477637,24.035711
terror,68.861335,34.391804
terror,68.860515,34.389658
terror,67.415936,32.503235
terror,18.546318,4.385971
terror,68.655833,33.911095
terror,68.632236,33.886629
terror,83.816805,26.564129
terror,84.714576,24.534364
terror,84.398881,24.441598
terror,84.999286,24.795277
terror,32.499323,0.833623
terror,14.735157,26.144948
terror,13.191338,32.887209
terror,20.066988,32.11689
terror,16.589121,31.205159
terror,20.066519,32.116485
terror,20.066445,32.117031
terror,48.423584,32.383078
terror,50.041721,26.474992
terror,44.62081,34.881426
terror,44.402082,33.414542
terror,44.48659,33.321918
terror,41.919647,32.559761
terror,44.27627,33.341937
terror,120.793169,13.968784
terror,68.578373,30.152202
terror,69.35927,36.420649
terror,84.0022,19.598562
terror,82.20127,18.53666
terror,81.061666,19.010024
terror,84.640065,24.740409
terror,-5.912478,54.598131
terror,81.490906,20.268231
terror,121.034669,6.068588
terror,13.466941,11.899922
terror,74.279466,32.753014
terror,45.294728,2.02109
terror,42.453714,37.518974
terror,42.951122,14.802068
terror,49.365315,16.930414
terror,13.941042,56.833877
terror,35.260968,32.225036
terror,35.099772,31.533494
terror,35.261865,31.97939
terror,9.446996,54.793743
terror,69.649314,34.856826
terror,69.649461,34.855299
terror,68.919665,35.766255
terror,45.38617,2.358455
terror,67.773521,32.806122
terror,67.463926,32.806169
terror,68.643657,33.902806
terror,68.633332,33.907431
terror,35.246174,31.797228
terror,-6.770315,54.353712
terror,84.495008,24.434771
terror,84.49441,24.434052
terror,34.328243,31.356069
terror,12.490903,32.794288
terror,20.216869,30.749794
terror,20.066445,32.117031
terror,12.140318,32.822895
terror,44.409891,33.328424
terror,44.534955,33.373612
terror,44.421602,33.32501
terror,44.271862,33.257828
terror,44.356702,32.985178
terror,43.299651,33.443635
terror,44.423324,33.324316
terror,86.091174,24.008544
terror,80.955002,18.178902
terror,76.647001,11.102269
terror,90.865744,25.528005
terror,121.102294,6.063022
terror,44.085278,37.366389
terror,12.438058,9.32505
terror,125.997033,7.846004
terror,41.874975,3.923925
terror,70.472311,34.419999
terror,70.097949,34.978559
terror,63.91133,35.649546
terror,124.294623,8.001024
terror,38.495811,48.732657
terror,71.40903,34.763201
terror,44.422007,33.323349
terror,44.420472,33.327498
terror,41.862443,36.314216
terror,22.885971,13.368974
terror,12.020672,57.413567
terror,50.477737,26.13883
terror,50.469706,26.123898
terror,45.033441,12.799744
terror,44.978569,12.846425
terror,35.099826,31.532569
terror,44.768638,1.717419
terror,35.099826,31.532569
terror,35.099826,31.532569
terror,35.099826,31.532569
terror,35.236047,31.749309
terror,65.571876,26.896491
terror,-7.418241,54.756933
terror,46.83322,14.536472
terror,80.703422,19.29994
terror,6.960279,50.937531
terror,120.460246,17.42802
terror,101.502075,6.384576
terror,16.58889,31.205069
terror,20.066988,32.11689
terror,20.216869,30.749794
terror,44.677974,33.125733
terror,44.421921,33.324779
terror,44.380392,35.465576
terror,44.650325,33.706718
terror,124.250054,7.216646
terror,44.42147,33.325227
terror,44.506574,33.314016
terror,43.646372,35.035061
terror,43.57989,35.775783
terror,34.791462,31.252973
terror,124.818259,7.382613
terror,67.40041,29.805387
terror,67.40041,29.805387
terror,67.40041,29.805387
terror,39.438778,39.307355
terror,13.046251,11.923714
terror,42.236244,3.503923
terror,13.191338,32.887209
terror,14.150158,11.049678
terror,64.240209,31.640079
terror,64.268052,31.657277
terror,64.314238,31.678453
terror,71.144815,36.700322
terror,71.144815,36.700322
terror,40.185566,37.935377
terror,71.520364,34.734392
terror,43.231095,33.467542
terror,18.208041,4.665581
terror,31.110962,30.031159
terror,30.84285,29.308402
terror,33.803186,31.13205
terror,122.401419,7.590152
terror,69.579749,32.300656
terror,70.899621,31.841801
terror,67.417544,32.43823
terror,29.451135,0.489925
terror,29.519874,0.699964
terror,92.338148,22.491252
terror,,
terror,125.54746,8.952956
terror,20.113581,32.07191
terror,20.066147,32.117868
terror,66.981415,30.139068
terror,67.588196,30.216115
terror,80.813556,18.792596
terror,44.252338,33.079274
terror,44.157952,33.462037
terror,44.276324,33.341954
terror,44.328386,33.277992
terror,44.63339,33.750013
terror,44.434703,33.223519
terror,101.593027,6.717959
terror,101.593027,6.717959
terror,63.91133,35.649546
terror,65.125449,36.954998
terror,7.499241,12.592269
terror,12.985789,11.50443
terror,37.515734,47.07406
terror,37.498004,47.596993
terror,34.543184,46.030947
terror,34.543184,46.030947
terror,70.618063,33.015286
terror,70.608429,32.946445
terror,42.549921,33.850456
terror,42.549921,33.850456
terror,42.549921,33.850456
terror,42.549921,33.850456
terror,42.549921,33.850456
terror,18.699216,4.955898
terror,62.147766,33.294136
terror,69.71741,34.88338
terror,62.147766,33.294136
terror,65.095779,28.490733
terror,36.216698,35.633704
terror,36.420722,34.18119
terror,69.877919,33.566402
terror,125.124449,7.104687
terror,90.504396,25.896944
terror,67.40041,29.805387
terror,44.506622,33.314009
terror,44.215312,33.510975
terror,44.581865,33.100102
terror,67.013273,30.190109
terror,66.444994,30.922954
terror,66.983363,30.103569
terror,70.472311,34.419999
terror,124.550297,6.908157
terror,64.239832,31.63957
terror,43.299093,33.417981
terror,44.382788,33.465832
terror,44.421511,33.325043
terror,44.422171,33.325812
terror,102.061687,6.253722
terror,101.142357,6.679582
terror,101.131499,6.68078
terror,81.659273,18.391134
terror,84.16066,19.283729
terror,84.691057,19.311728
terror,11.680192,58.471505
terror,101.084275,6.728299
terror,101.084275,6.728299
terror,101.142357,6.679582
terror,101.142357,6.679582
terror,64.354054,31.667757
terror,61.501926,34.341415
terror,35.099826,31.532569
terror,35.131897,31.646928
terror,35.279933,31.986836
terror,77.322691,28.573728
terror,34.801327,31.932111
terror,-5.959967,54.613812
terror,28.001562,7.699754
terror,101.146002,6.678875
terror,101.142357,6.679582
terror,101.084275,6.728299
terror,101.084275,6.728299
terror,101.084275,6.728299
terror,101.084275,6.728299
terror,44.191007,15.369445
terror,33.728305,31.123971
terror,66.415434,30.996752
terror,125.395845,7.216311
terror,125.382279,7.243818
terror,44.278765,33.370218
terror,42.533957,33.856606
terror,121.102294,6.063023
terror,121.958729,6.440693
terror,65.735464,37.34634
terror,44.572388,37.299291
terror,12.765904,15.411662
terror,13.295833,12.609722
terror,14.173755,11.106175
terror,93.933021,24.705996
terror,37.50403,47.942286
terror,62.11441,32.659576
terror,44.010392,13.574698
terror,34.988099,31.747041
terror,43.281148,33.435272
terror,98.136447,22.021647
terror,-6.295971,55.166271
terror,35.235944,32.168529
terror,35.260324,31.955101
terror,35.279134,31.985995
terror,35.279134,31.985995
terror,35.102199,31.622812
terror,34.10921,31.217343
terror,64.894832,36.411967
terror,6.274773,4.921162
terror,44.035351,13.5869
terror,101.084275,6.728299
terror,70.484324,34.453792
terror,123.98328,12.850032
terror,124.795397,7.208375
terror,35.203134,31.789761
terror,13.394986,56.137972
terror,17.92834,59.51961
terror,67.883333,28.95
terror,65.737175,31.628871
terror,68.331613,33.814226
terror,70.484747,34.454005
terror,44.363805,33.368323
terror,44.276246,33.323093
terror,44.266559,33.648865
terror,44.401016,33.190183
terror,9.779363,7.877574
terror,12.285821,58.283489
terror,13.917057,11.183863
terror,35.103732,31.523576
terror,44.422412,33.324731
terror,44.620763,34.880964
terror,90.344243,23.783716
terror,74.803921,33.759364
terror,74.778325,34.068677
terror,70.603833,32.989724
terror,70.618109,33.015537
terror,6.861905,4.740294
terror,49.128149,14.541066
terror,69.937167,33.333847
terror,45.294693,2.021261
terror,43.730284,13.169316
terror,20.066807,32.116462
terror,68.436488,28.282935
terror,33.803276,31.132093
terror,31.235712,30.04442
terror,44.296445,33.297944
terror,44.387443,33.231238
terror,44.420833,33.462778
terror,16.589121,31.205159
terror,16.589121,31.205159
terror,16.589121,31.205159
terror,43.483738,34.533753
terror,43.483738,34.533753
terror,43.483738,34.533753
terror,43.483738,34.533753
terror,43.483738,34.533753
terror,43.483738,34.533753
terror,43.483738,34.533753
terror,43.483738,34.533753
terror,44.218587,34.129906
terror,43.697542,34.589407
terror,13.187581,11.838021
terror,12.49539,9.203496
terror,70.32909,33.688038
terror,43.584719,33.3806
terror,43.525581,33.384379
terror,72.464278,34.116416
terror,83.990298,23.593697
terror,74.315313,33.371715
terror,70.622423,32.987972
terror,70.603808,32.989704
terror,35.222377,31.9416
terror,35.025652,31.656774
terror,69.859266,32.323186
terror,6.321278,4.690139
terror,124.816499,12.016832
terror,37.13426,36.202105
terror,70.37773,32.214296
terror,27.983474,7.709188
terror,16.509805,59.371249
terror,11.688867,58.47091
terror,45.27976,2.019904
terror,46.669675,24.572153
terror,75.92384,14.466344
terror,81.399096,18.973896
terror,90.412296,23.81018
terror,33.803276,31.132093
terror,33.803276,31.132093
terror,80.382567,18.861224
terror,80.359412,18.820545
terror,80.353691,18.614262
terror,44.258153,33.537018
terror,44.373794,33.664509
terror,44.67522,33.126499
terror,44.401472,33.423307
terror,43.905386,34.16512
terror,44.352,33.055059
terror,44.401573,33.423192
terror,64.837092,35.322266
terror,43.911499,33.405428
terror,43.164,36.356648
terror,43.905515,34.166004
terror,43.905516,34.166004
terror,13.157133,11.831322
terror,43.292114,33.434858
terror,23.266703,13.453608
terror,35.20425,31.89815
terror,31.099776,29.066013
terror,35.31301,32.507593
terror,35.232459,31.777656
terror,70.818241,36.50637
terror,101.632844,6.575296
terror,11.97456,57.70887
terror,11.971173,57.719551
terror,11.971173,57.719551
terror,11.971173,57.719551
terror,11.971173,57.719551
terror,11.971173,57.719551
terror,11.971173,57.719551
terror,64.902793,34.095056
terror,80.721442,18.860831
terror,45.057508,2.135035
